popularity,original_title,director,runtime,genres,production_companies,release_date,vote_average,release_year,budget_adj,revenue_adj
0.359578,Cosmopolis,David Cronenberg,109,Drama,France 2 CinÃ©ma|TÃ©lÃ©film Canada|Rai Cinema|Prospero Pictures|Alfama Films,2012-05-25,4.8,2012,19469757.767721,5758827.63565909
0.358343,Extracted,Nir Paniry,85,Science Fiction|Thriller,New Artists Alliance,2012-03-10,5.5,2012,,
0.356988,Marley,Kevin Macdonald,144,Documentary,Shangri-La Entertainment,2012-04-20,7.4,2012,,
0.356594,Airborne,Dominic Burns,78,Horror|Thriller,Templeheart Films|Press On Features|Hawthorne Productions,2012-03-15,3.3,2012,,
0.352564,Dungeons & Dragons: The Book of Vile Darkness,Gerry Lively,90,Adventure|Fantasy,Zinc Entertainment Inc.|Bomar OOD,2012-08-08,4.1,2012,11396931.3762269,
0.351494,Cockneys vs Zombies,Matthias Hoene,88,Comedy|Horror,Tea Shop & Film Company,2012-08-31,5.6,2012,,
0.349722,Blood,Nick Murphy ,92,Drama|Thriller|Crime,BBC Films|Neal Street Productions|Quickfire Films|IM Global|Lipsync Productions,2012-10-09,6.0,2012,,
0.346552,Loosies,Michael Corrente,89,Comedy|Drama|Romance,IFC Films|Woodhaven Production Company,2012-02-01,6.1,2012,,
0.34423,Thunderstruck,John Whitesell,94,Comedy,Warner Premiere|Stunts Unlimited,2012-08-24,5.8,2012,,
0.339738,Nazis at the Center of the Earth,Joseph J. Lawson,90,Adventure|Horror|Action|Thriller|Science Fiction,The Asylum,2012-04-23,3.1,2012,,
0.338055,Citadel,Ciaran Foy,85,Horror|Drama|Thriller,Sigma Films Ltd.|Irish Film Board|Blinder Films,2012-07-11,4.8,2012,,
0.335484,The Seasoning House,Paul Hyett,89,Horror|Thriller,Templeheart Films|Filmgate Films|Sterling Pictures Ltd,2012-08-21,6.4,2012,,
0.335002,The Sapphires,Wayne Blair,103,Comedy|Drama,Goalpost Pictures,2012-08-08,6.4,2012,,
0.331665,Freelancers,Jessy Terrero,96,Mystery|Drama|Action|Crime,Grindstone Entertainment Group|Cheetah Vision|Paradox Entertainment|Emmett/Furla Films|Envision Entertainment,2012-08-10,4.7,2012,10447187.0948747,
0.331645,Game Change,Jay Roach,118,Drama|History,Playtone|HBO Films,2012-03-09,6.1,2012,,
0.329642,The Outback,Kyung Ho Lee,85,Animation|Adventure|Family,Digiart Productions|Lotte Entertainment|Animation Picture Company,2012-01-12,4.7,2012,5033644.6911669,
0.329419,Grupo 7,Alberto RodrÃ­guez,95,Drama|Action,TVE|La ZanfoÃ±ia Producciones|Canal Sur TelevisiÃ³n|AtÃ­pica Films,2012-04-03,5.5,2012,3324104.98473286,
0.327715,Hello I Must Be Going,Todd Louiso,95,Drama|Comedy|Romance,Next Wednesday Productions|Union Entertainment Group (II)|Skyscraper Films,2012-09-07,5.4,2012,,
0.326556,Love at the Christmas Table,Rachel Goldenberg,91,Comedy|Romance|TV Movie,The Asylum,2012-11-25,6.2,2012,,
0.323947,Atlas Shrugged Part II,John Putch,112,Drama|Science Fiction|Mystery,Cinema Vehicle Services|Atlas 2 Productions,2012-10-12,5.5,2012,,
0.323242,100 Bloody Acres,Cameron Cairnes|Colin Cairnes,91,Comedy|Horror,Cyan Films|Major International Pictures,2012-08-04,5.5,2012,,
0.322978,Cesare deve morire,Paolo Taviani|Vittorio Taviani,76,Drama|Documentary,Kaos Cinematografica,2012-02-11,6.2,2012,,
0.322496,Into the White,Petter NÃ¦ss,100,Action|Drama,TrollhÃ¤ttan Film AB|Medienboard Berlin-Brandenburg GmbH|Eurimages|FilmfÃ¶rderungsanstalt (FFA)|Film Fund FUZZ,2012-03-06,6.5,2012,,668.619974071981
0.322163,Take This Waltz,Sarah Polley,116,Drama|Comedy,Joe's Daughter,2012-05-25,6.3,2012,,
0.322007,The Butterfly Room,Jonathan Zarantonello,87,Horror|Thriller,Rai Cinema|Achab Film|Wiseacre Films|Emergency Exit Pictures,2012-08-04,5.7,2012,,1026.67356814177
0.321712,Best Man Down,Ted Koland,90,Comedy|Drama,KODA Entertainment,2012-10-20,5.9,2012,1424616.42202836,1840.60441726065
0.320781,Keep the Lights On,Ira Sachs,101,Drama|Romance,Parts and Labor|Alarum PIctures|Tiny Dancer Films,2012-02-25,5.5,2012,,
0.320264,Lola Versus,Daryl Wein,87,Comedy,Fox Searchlight Pictures|Groundswell Productions,2012-04-24,4.9,2012,,239908.254702421
0.319294,Damsels in Distress,Whit Stillman,99,Comedy|Romance,Westerly Films,2012-04-06,5.6,2012,,
0.25737,Big Time Movie,Savage Steve Holland,68,Comedy|Family,Nickelodeon Network|Pacific Bay Entertainment,2012-03-10,6.4,2012,,
0.316117,Joyful Noise,Todd Graff,117,Comedy|Music,Alcon Entertainment|O.N.C. Entertainment|Farrell Paura Productions|Gospel Truth Pictures,2012-01-13,6.7,2012,23.7436070338061,28.4923284405673
0.315868,The Magic of Belle Isle,Rob Reiner,109,Comedy|Drama,Castle Rock Entertainment|Revelations Entertainment|Magnolia Pictures|Voltage Pictures|Firebrand Productions,2012-07-06,7.1,2012,,97242.4174790937
0.310779,After,Ryan Smith,90,Mystery|Thriller,Seabourne Pictures|Quite Quick Productions,2012-08-27,5.6,2012,,
0.310077,Room 237,Rodney Ascher,102,Documentary,Highland Park Classics|IFC Midnight,2012-10-26,6.3,2012,,
0.360699,Shadow Dancer,James Marsh,101,Thriller,BBC Films|Element Pictures|Irish Film Board|Lipsync Productions|Unanimous Pictures,2012-02-12,5.6,2012,5983388.97251914,398847.960186719
0.304212,Celeste & Jesse Forever,Lee Toland Krieger,91,Comedy|Drama|Romance,Team Todd,2012-08-03,6.4,2012,,2939280.94860458
0.15305,Meeting Evil,Chris Fisher,89,Crime|Drama|Mystery|Thriller,Sony Pictures,2012-05-03,4.4,2012,,498.615747709929
0.297944,Piranhaconda,Jim Wynorski,90,Horror|Science Fiction,New Horizons Picture,2012-06-16,3.5,2012,949744.281352245,
0.295547,Assassin's Bullet,Isaac Florentine,91,Action|Thriller,Mutressa Movies,2012-08-01,3.1,2012,4748721.40676122,
0.29467,Generation Um...,Mark Mann,96,Drama,Company Films|Voltage Pictures,2012-07-11,4.8,2012,1614565.27829881,
0.292536,Brake,Gabe Torres,92,Action|Thriller,Lightning Entertainment|La Costa Productions|Walking West Entertainment,2012-03-22,5.2,2012,,
0.292449,Barbie: The Princess & The Popstar,Ezekiel Norton,86,Family|Animation,Rainmaker Entertainment|Mattel,2012-09-13,5.8,2012,,
0.292387,Le Guetteur,Michele Placido,89,Action|Crime,Babe Films|Climax Films|Filmarno|Ran Entertainment,2012-09-05,5.5,2012,,
0.291458,One in the Chamber,William Kaufman,91,Action|Thriller,Motion Picture Corporation of America|Mediapro Studios|Throttle Films,2012-08-21,3.9,2012,5698465.68811347,
0.290977,Populaire,RÃ©gis Roinsard,111,Comedy,Les Productions du TrÃ©sor|Panache Productions|Compagnie CinÃ©matographique EuropÃ©enne,2012-11-27,6.5,2012,,
0.29082,Song for Marion,Paul Andrew Williams,93,Music|Comedy|Romance|Drama,Egoli Tossell Film AG|Steel Mill Pictures|Coolmore Productions,2012-09-15,6.5,2012,,1611995.27027347
0.288849,The Imposter,Bart Layton,95,Documentary|Drama,A&E IndieFilms|Film4|Protagonist Pictures|Randy Murray Productions|24 Seven Productions,2012-07-13,7.3,2012,,
0.287294,Storage 24,Johannes Roberts,87,Horror|Science Fiction,Unstoppable Entertainment|Medient Studios|Big Yellow Films,2012-06-29,3.6,2012,,
0.285321,Madea's Witness Protection,Tyler Perry,114,Drama|Comedy|Crime,"Tyler Perry Company, The",2012-06-29,6.1,2012,,
0.283371,The Legend of Mor'du,Brian Larsen,6,Animation|Family,Pixar Animation Studios,2012-01-01,5.7,2012,,
0.281092,Une vie meilleure,CÃ©dric Kahn,110,Drama,Les Films du Lendemain,2012-01-03,5.9,2012,,
0.280787,The Details,Jacob Aaron Estes,96,Comedy|Drama,LD Entertainment|Mark Gordon Productions,2012-11-02,5.9,2012,,
0.222923,More Than Honey,Markus Imhoof,90,Documentary,Allegro Films|Ormenis Film|Thelma Film AG|Zero One Film,2012-08-10,6.7,2012,,
0.26859,Modus Anomali,Joko Anwar,87,Horror|Thriller,Lifelike Picture,2012-04-26,5.3,2012,189948.856270449,
0.267406,Struck by Lightning,Brian Dannelly,90,Comedy|Drama,Permut Presentations|Camellia Entertainment|Evil Media Empire|Inphenate,2012-04-20,6.0,2012,,21777.636371407
0.267325,Ce que le jour doit Ã  la nuit,Alexandre Arcady,182,Drama|History|Romance,Wild Bunch,2012-09-12,7.4,2012,16.1456527829881,
0.266186,A Dark Truth,Damian Lee,106,Action|Thriller,Vortex Words Pictures,2012-11-29,5.6,2012,,5461.02961777541
0.266025,Smashed,James Ponsoldt,85,Drama,Super Crispy Entertainment,2012-09-12,6.1,2012,474872.140676122,357670.847124411
0.265119,2-Headed Shark Attack,Christopher Ray,90,Horror|Action|Thriller|Science Fiction,The Asylum,2012-01-17,3.4,2012,,
0.264257,Dragon Age: Dawn of the Seeker,Fumihiko Sori,90,Fantasy|Animation,FUNimation Entertainment,2012-02-11,5.5,2012,,
0.263969,Pusher,Luis Prieto,86,Thriller,Vertigo Films|Embargo Films,2012-10-12,5.2,2012,,
0.474678,"Love, Marilyn",Liz Garbus,105,Documentary,StudioCanal|Diamond Girl Productions|Sol's Luncheonette,2012-09-12,6.2,2012,,
0.262531,Girl vs. Monster,Stuart Gillard,89,Comedy|Family|Science Fiction,"Bad Angels Productions, Ltd.",2012-10-12,5.0,2012,,
0.261895,Boot Tracks,David Jacobson,91,Thriller,Deed Films,2012-10-31,3.8,2012,,
0.136043,Hannah Arendt,Margarethe von Trotta,113,Drama,MACT Productions|Heimatfilm GbR|Les Productions de l'Amour Fou,2012-09-11,6.8,2012,,681161.347307237
0.260624,Resident Evil: Retribution,Paul W.S. Anderson,95,Action|Horror|Science Fiction,Davis-Films,2012-09-12,5.6,2012,61733378.2878959,228089879.050065
0.258942,Mass Effect: Paragon Lost,Atsushi Takeuchi,84,Animation|Action|Science Fiction,FUNimation Entertainment|EA International|Bioware,2012-12-28,6.6,2012,,
0.255948,Gallowwalkers,Andrew Goth,90,Action|Horror|Western,Boundless Pictures,2012-10-27,4.2,2012,16145652.7829881,
0.255854,American Mary,Jen Soska|Sylvia Soska,98,Horror|Thriller,Evolution Pictures|Twisted Twins Productions|430 Productions|IndustryWorks Pictures,2012-05-31,5.9,2012,,
0.255341,Everything or Nothing: The Untold Story of 007,Stevan Riley,98,Documentary,Passion Pictures|Red Box Films,2012-10-05,6.8,2012,,
0.253871,Devil Seed,Greg A. Sager,93,Horror,Player Entertainment Group|Matchbox Pictures Inc.,2012-05-16,5.0,2012,,
0.250992,Justice League: Doom,Lauren Montgomery,77,Action|Animation|Thriller,DC Comics|Warner Bros. Animation,2012-02-28,7.1,2012,,
0.218221,Oh Boy,Jan Ole Gerster,88,Comedy|Drama,Schiwago Film|ARTE|Hessischer Rundfunk (HR)|Chromosom Filmproduktion,2012-07-03,7.1,2012,284923.284405673,2612057.95339604
0.249026,The We and the I,Michel Gondry,103,Drama|Science Fiction,Partizan|Jouror Productions,2012-09-12,5.3,2012,,
0.247431,Unconditional,Brent McCorkle,92,Drama,Harbinger Media Partners,2012-09-21,5.8,2012,1899488.56270449,
0.246129,Ill Manors,Ben Drew,121,Crime|Drama,BBC Films|Gunslinger|Film London|Microwave Film|Aimimage Productions,2012-06-06,5.9,2012,161456.527829881,
0.242816,Blue Like Jazz,Steve Taylor,106,Drama|Comedy,Ruckus Films,2012-04-13,6.5,2012,1187180.3516903,
0.241334,The Pelayos,Eduard CortÃ©s,90,Drama,"TelevisiÃ³n EspaÃ±ola TVE|Afrodita Audiovisual, A.I.E.|Alea Docs & Films|Bausan Films|ICIC",2012-04-26,4.6,2012,,
0.235271,Something from Nothing: The Art of Rap,Ice-T|Andy Baybutt,106,Documentary,Vivendi Entertainment,2012-06-15,6.5,2012,,273822.673245228
0.235178,Time Travel Mater,Rob Gibbs,7,Adventure|Animation|Comedy|Family|Fantasy,Pixar Animation Studios,2012-06-12,6.0,2012,,
0.234982,Aurora,Kristina Buozyte,120,Science Fiction|Romance,Eurimages|Acajou Films|Tremora|Media Programme of the European Community|Lietuvos Respublikos kulturos ministerija,2012-06-29,5.6,2012,,
0.233634,Lake Placid: The Final Chapter,Don Michael Paul,86,Horror|Science Fiction,Unified Film Organization (UFO),2012-09-29,4.1,2012,,
0.167892,Eega,S.S. Rajamouli,145,Science Fiction|Romance,Varahi Chalana Chitram|Suresh Productions,2012-06-06,6.6,2012,5688968.24529995,18472526.2723011
0.22986,Rogue River,Jourdan McClure,81,Horror|Thriller,Vision Entertainment Group|Kejo Productions,2012-01-16,5.2,2012,1899488.56270449,
0.227639,Dino Time,Yoon-suk Choi|John Kafka,85,Animation|Adventure|Comedy|Family,Myriad Pictures|CJ Entertainment|Toiion,2012-12-07,5.0,2012,,
0.227384,ThÃ©rÃ¨se Desqueyroux,Claude Miller,110,Drama|Foreign,UGC Distribution,2012-05-27,4.2,2012,,
0.226474,Jesus Henry Christ,Dennis Lee,92,Comedy|Family,Red Om Films|Reliance BIG Entertainment|Hopscotch Pictures,2012-05-04,6.2,2012,,
0.224198,Indie Game: The Movie,Lisanne Pajot|James Swirsky,96,Documentary,BlinkWorks Media,2012-05-18,7.3,2012,,
0.221973,Girl Most Likely,Shari Springer Berman|Robert Pulcini,103,Comedy,10th Hole Productions|Anonymous Content|Ambush Entertainment|Maven Pictures|Foggy Bottom Pictures,2012-09-07,5.7,2012,,
0.221582,Stash House,Eduardo RodrÃ­guez,95,Action|Thriller,After Dark Films,2012-05-11,5.1,2012,1899488.56270449,
0.22017,Tower Block,Ronnie Thompson|James Nunn,90,Thriller,Creativity Media,2012-09-19,5.3,2012,,
0.219829,A Glimpse Inside the Mind of Charles Swan III,Roman Coppola,86,Comedy,American Zoetrope|A24,2012-11-15,4.5,2012,,
0.218643,Main dans la main,ValÃ©rie Donzelli,81,Comedy|Drama,SCOPE Invest|Scope Pictures|Cofinova 8,2012-12-17,5.3,2012,,
0.218605,A Fantastic Fear of Everything,Crispian Mills|Chris Hopewell,100,Comedy|Thriller,Indomina Productions|Keel Films|Pinewood Studios,2012-06-07,5.6,2012,,
0.153962,Insensibles,Juan Carlos Medina,105,Horror|Mystery|Fantasy|Thriller,Ibermedia|Eurimages|Canal+|Cofimage|Generalitat de Catalunya - Institut CatalÃ  de les IndÃºstries Culturals (ICIC),2012-10-09,5.9,2012,,
0.216962,Chimpanzee,Alastair Fothergill|Mark Linfield,78,Documentary,Disneynature,2012-04-20,6.4,2012,,
0.2195,The Rise,Rowan Athale,106,Thriller|Drama|Crime,Mischief Films,2012-09-09,6.0,2012,,
0.180989,Jayne Mansfield's Car,Billy Bob Thornton,122,Drama,Media Talent Group|AR Films|Aldamisa Entertainment,2012-02-13,6.0,2012,,
0.214194,Save the Date,Michael Mohan,98,Drama|Romance|Comedy,Instinctive Film|Gilbert Films|Enumerated Pictures,2012-01-01,6.2,2012,,
0.212307,Columbus Circle,George Gallo,82,Crime|Drama|Mystery|Thriller,Blue Star Pictures|Oxymoron Entertainment|G4 Pictures,2012-03-05,5.9,2012,9497442.81352245,
0.279398999999999,Transit,Antonio Negret,88,Drama|Action|Thriller|Crime,Dark Castle Entertainment|After Dark Films|Autonomous Films|Signature Entertainment|Bettis Productions Limited,2012-01-02,5.7,2012,4748721.40676122,
0.210157,Electrick Children,Rebecca Thomas,96,Drama,Live Wire Films,2012-02-10,6.6,2012,,
0.209137,Midnight's Children,Deepa Mehta,148,Drama,Relativity Media,2012-10-26,5.0,2012,,839668.91914352
0.207878,Beverly Hills Chihuahua 3 - Viva La Fiesta!,Lev L. Spiro,89,Comedy|Family,Walt Disney Pictures,2012-09-03,5.5,2012,,
0.206422,Grabbers,Jon Wright,94,Science Fiction|Comedy|Thriller|Horror,Irish Film Board|Samson Films|Forward Films|High Treason Productions|Nvizible,2012-08-10,5.6,2012,,
0.206106,Kiss of the Damned,Xan Cassavetes,95,Thriller|Horror|Romance,Venture Forth|Verisimilitude|Bersin Pictures|Deerjen Films,2012-11-07,4.6,2012,,14010.6276385083
0.20482,Superman vs. The Elite,Michael Chang,76,Animation|Action,DC Comics|Warner Bros. Animation|Warner Premiere,2012-06-12,6.3,2012,3324104.98473286,
0.204794,Being Flynn,Paul Weitz,102,Drama,Depth of Field|Tribeca Productions|Focus Features|Corduroy Films,2012-03-02,5.3,2012,,513006.273060978
0.204304,Chasing Ice,Jeff Orlowski,74,Documentary,Diamond Docs|Exposure,2012-10-01,7.7,2012,,1261703.93621517
0.197497,Under the Bed,Steven C. Miller,87,Horror,Site B|Through The Heart,2012-07-19,4.9,2012,,
0.194384,Comedown,Menhaj Huda,90,Horror|Thriller,Phoenix Wiley|Serotonin Films,2012-08-23,5.0,2012,,
0.194081,Alien Uprising,Dominic Burns,101,Action|Adventure|Science Fiction,Hawthorn Productions|Hawthorne Productions,2012-12-14,3.0,2012,2374360.70338061,
0.119504,The Liability,Craig Viveiros,95,Thriller|Comedy|Crime,Corona Pictures|Starchild Pictures,2012-11-24,5.4,2012,,
0.192136,Dead Mine,Steven Sheil,91,Action|Horror,Infinite Frameworks Studios,2012-09-27,4.6,2012,,
0.308684,Sparkle,Salim Akil,116,Drama|Music,TriStar Pictures|Phoenix Pictures|Stage 6 Films|Akil Production Company,2012-08-17,5.9,2012,13296419.9389314,23399295.2897432
0.191233,The Angels' Share,Ken Loach,101,Drama|Comedy,Wild Bunch|Les Films Du Fleuve|British Film Institute (BFI)|Entertainment One|Sixteen Films,2012-06-01,6.9,2012,,6680507.92324166
0.188856,The Philly Kid,Jason Connery,94,Drama|Action,Signature Pictures|After Dark Films|Autonomous Films|Fourth Floor Productions,2012-05-11,4.9,2012,4748721.40676122,
0.186437,DjÃºpiÃ°,Baltasar KormÃ¡kur,95,Drama,Blueeyes Productions|Filmhuset Produksjoner,2012-09-07,6.2,2012,2849232.84405673,
0.525783,Casa De Mi Padre,Matt Piedmont,84,Comedy|Western,NALA Films|Gary Sanchez Productions|Lions Gate,2012-03-15,5.4,2012,,
0.185787,A Late Quartet,Yaron Zilberman,105,Drama,Opening Night Productions,2012-11-02,6.4,2012,,1484019.12784982
0.075822,Mine Games,Richard Gray,88,Thriller,Zero Gravity Management|Vitamin A Films|Yellow Brick Films|Bo-Town Films|Emerald Peak Entertainment,2012-12-01,4.7,2012,1424616.42202836,
0.181137,Detention of the Dead,Alex Craig Mann,87,Comedy|Horror,Gala Film,2012-04-27,4.0,2012,474872.140676122,
0.18021,Lemale et ha'halal,Rama Burshtein,90,Drama,Norma Productions|Avi Chai fund|Israel Film Fund|Reshet Broadcasting|Sundance,2012-07-01,6.1,2012,,1686096.21859314
0.179918,Treasure Island,Steve Barron,180,Adventure|TV Movie,Kindle Entertainment|MNG Films,2012-01-01,5.3,2012,,
0.042077,Vous n'avez encore rien vu,Alain Resnais,115,Drama,Centre National de la CinÃ©matographie|F Comme Film,2012-09-01,6.9,2012,,
0.17924,World Without End,Michael Caton-Jones,389,Drama|History|Romance,Scott Free Productions|Tandem Communications|Galafilm Productions|Take 5 Productions,2012-01-01,6.1,2012,,
0.177132999999999,Silent Night,Steven C. Miller,99,Comedy|Horror|Thriller|Mystery,Buffalo Gal Pictures|Ember Productions|The Genre Co.,2012-11-30,4.7,2012,,13834.9249464581
0.070285,English Vinglish,Gauri Shinde,133,Drama,Eros International,2012-09-14,7.1,2012,2697273.75904037,11036028.549313
0.173804,Fast Girls,Regan Hall,91,Drama,DJ Films|Aegis Film Fund|Ealing Metro International,2012-06-15,4.5,2012,,
0.173477,Searching for Sugar Man,Malik Bendjelloul,85,Documentary|Music,Passion Pictures|Red Box Films|Canfield Pictures,2012-06-30,7.9,2012,,
0.173158999999999,American Warships,Thunder Levin,90,Action|Thriller|Science Fiction,The Asylum,2012-05-15,2.4,2012,,
0.171625,Kauwboy,Boudewijn Koole,81,Family,Waterland Film & TV,2012-04-18,6.0,2012,,
0.252098,Freaky Deaky,Charles Matthau,90,Comedy,Final Cut Productions|The Matthau Company,2012-04-22,4.8,2012,,
0.169276,Rise of the Zombies,Nick Lyon,90,Action|Horror|Thriller,"Asylum, The",2012-10-27,3.1,2012,,
0.14562,"Il Ã©tait une fois, une fois",Christian Merret-Palmair ,95,Comedy,UGC|TF1 Films Production|TF1 Droits Audiovisuels|Few|Scope Pictures,2012-02-14,4.6,2012,,
0.213853,In Their Skin,Jeremy Power Regimbal,96,Thriller|Horror,Kinosmith|Sepia Films,2012-07-08,5.2,2012,3798977.12540898,
0.166049,Whole Lotta Sole,Terry George,94,Comedy|Drama,Generator Entertainment,2012-04-21,5.9,2012,,
0.164197,The Girl from the Naked Eye,David Ren,80,Action|Romance|Thriller,MiniFlix Films,2012-06-15,4.1,2012,1044718.70948747,
0.16203,40 Days and Nights,Peter Geiger,90,Action|Science Fiction|Adventure|Thriller,The Asylum,2012-12-15,3.6,2012,,
0.159747,Found,Scott Schirmer,105,Thriller|Horror|Drama,The October People|Forbidden Films,2012-03-30,6.6,2012,7597.95425081796,
0.123061,"Peace, Love & Misunderstanding",Bruce Beresford,96,Comedy|Drama|Romance,Atlas Film,2012-06-15,5.4,2012,,512763.138524952
0.158309999999999,Not Fade Away,David Chase,112,Drama,Paramount Vantage,2012-12-21,5.4,2012,18994885.6270449,580096.209095701
0.157139,Fairy Tail the Movie: Phoenix Priestess,Masaya Fujimori,86,Action|Animation|Adventure,Dentsu|A-1 Pictures,2012-08-18,6.6,2012,,
0.156925,L'Attentat,Ziad Doueiri,102,Drama,Canal+|3b productions|CinÃ©+|Scope Pictures|Fresco Films,2012-09-01,5.8,2012,,
0.15439,Smiley,Michael J. Gallagher,90,Horror,Level 10 Films,2012-10-12,4.2,2012,,
0.154043,Any Day Now,Travis Fine,97,Drama,PFM Pictures,2012-12-14,5.7,2012,,
0.153689,3 Zimmer/KÃ¼che/Bad,Dietrich BrÃ¼ggemann,118,Comedy,teamWorx Produktion fÃ¼r Kino und Fernsehen GmbH,2012-10-03,7.1,2012,,
0.153301,Darling Companion,Lawrence Kasdan,103,Drama|Romance,Kasdan Pictures|Werc Werk Works,2012-04-20,5.2,2012,,
0.152713,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,15,Action|Comedy|Horror,Eskoria Films,2012-06-05,7.5,2012,,
0.150035,Maggie Simpson in The Longest Daycare,David Silverman,5,Animation|Comedy,Gracie Films,2012-07-12,6.9,2012,,
0.359021999999999,Interview with a Hitman,Perry Bhandal,95,Action|Thriller,Scanner-Rhodes Productions|Kirlian Pictures|Northstar Ventures|Northern Film and Media,2012-07-20,4.7,2012,,
0.146256,Errors of the Human Body,Eron Sheean,102,Science Fiction|Thriller|Drama,Instinctive Film|XYZ Films|High Five Films|Pandastorm Pictures,2012-09-23,6.0,2012,1424616.42202836,
0.144769,Christmas with Holly,Allan Arkush,90,Drama|Family,Hallmark Hall of Fame Productions,2012-12-09,5.7,2012,,
0.144297,The Summit,Nick Ryan,95,Adventure|Documentary,image now films,2012-10-12,6.9,2012,,
0.143351,Jack & Diane,Bradley Rust Gray,110,Drama|Horror|Romance,RCR Media Group,2012-11-02,4.4,2012,,
0.141961999999999,We Are Legion: The Story of the Hacktivists,Brian Knappenberger,93,Documentary,Luminant Media,2012-01-20,6.7,2012,,
0.142769,í•˜ìš¸ë§,Yoo Ha,114,Thriller|Mystery|Foreign,CJ Entertainment,2012-02-16,5.8,2012,,
0.140904,The Gatekeepers,Dror Moreh,101,Documentary,Les Films du Poisson|Cinephil|RTBF|Arte France|NDR,2012-07-09,6.2,2012,,
0.139554999999999,Simon Killer,Antonio Campos,105,Drama,FilmHaven Entertainment|BorderLine Films,2012-04-12,5.8,2012,,
0.139047,Redd Inc.,Daniel Krige,93,Thriller|Horror|Comedy,Green Light Media,2012-11-03,5.3,2012,474872.140676122,949744.281352245
0.137846,A Perfect Ending,Nicole Conn,110,Drama,Soul Kiss Films,2012-06-01,7.0,2012,,
0.136706,Arjun: The Warrior Prince,Arnab Chaudhuri,96,Adventure|Animation|Action|Foreign,Walt Disney Pictures|UTV Motion Pictures,2012-05-24,6.6,2012,,
0.134777,Head Over Heels,Timothy Reckart,10,Family|Animation|Comedy|Romance,National Film and Television School (NFTS),2012-05-24,6.6,2012,9877.34052606335,
0.133857,Barricade,Andrew Currie,82,Horror|Mystery|Thriller,WWE Studios,2012-09-25,4.0,2012,,
0.133769,Still Mine,Michael McGowan,102,Drama,Mulmur Feed Co. Production,2012-09-10,6.1,2012,,
0.128912,Astronaut: The Last Push,Eric Hayden,90,Science Fiction,TMA-1 Productions,2012-06-01,4.8,2012,,
0.128685,Stitches,Conor McMahon,86,Horror,BÃ³rd ScannÃ¡n na hÃ‰ireann|Irish Film Board|Fantastic Films|MPI Media Group|Tailored Films,2012-05-19,5.2,2012,94974.4281352245,90225.7067284633
0.128085,Reality,Matteo Garrone,110,Drama|Comedy,Fandango|Rai Cinema|Le Pacte|Archimede,2012-05-04,5.7,2012,,
0.12794,The Courier,Hany Abu-Assad,91,Action|Crime,Films In Motion,2012-03-29,4.9,2012,,
0.126328,Dead Before Dawn 3D,April Mullen,88,Adventure|Comedy|Horror,KSM,2012-10-10,3.9,2012,,
0.12369,Wish You Were Here,Kieran Darcy-Smith,93,Drama|Comedy|Thriller|Mystery|Romance,Entertainment One|Hopscotch Films,2012-04-26,5.2,2012,,
0.034312,I Will Follow You Into the Dark,Mark Edwin Robinson,107,Drama|Horror|Romance|Thriller,Zero Gravity Management|Castlight Pictures,2012-12-20,4.2,2012,4748721.40676122,
0.118043,Coldplay: Live 2012,Paul Dugdale,97,Music,EMI Records Ltd.,2012-11-13,7.5,2012,,
0.279471,Playback,Michael A. Nickles,95,Horror|Thriller,Bennett-Robbins Productions,2012-03-09,3.6,2012,7123082.11014184,
0.115589,Let It Shine,Paul Hoen,90,Family|Music|TV Movie,Disney Channel,2012-06-15,5.7,2012,,
0.113914,Tim and Eric's Billion Dollar Movie,Eric Wareheim|Tim Heidecker,94,Comedy,2929 Productions|Gary Sanchez Productions|Funny or Die,2012-03-02,4.4,2012,,
0.113808,Spike Island,Mat Whitecross,96,Comedy|Drama|Music,Head Gear Films|Bankside Films|Fiesta Productions,2012-10-11,6.8,2012,,
0.113372,Stories We Tell,Sarah Polley,108,Documentary,National Film Board of Canada (NFB),2012-10-12,6.8,2012,,
0.112563,After Porn Ends,Bryce Wagoner,90,Documentary,Oxymoron Entertainment|Mallick Media,2012-05-21,5.1,2012,379897.712540898,
0.111351,Foodfight!,Lawrence Kasanoff,87,Animation|Action|Comedy|Family,Threshold Entertainment|Lions Gate Family Entertainment,2012-06-15,2.2,2012,61733378.2878959,70001.8520013486
0.109652,When the Lights Went Out,Pat Holden,86,Thriller|Drama|Horror,Kintop Pictures,2012-01-31,5.8,2012,,
0.10568,Vamps,Amy Heckerling,93,Comedy|Romance|Horror,Lucky Monkey Pictures|Red Hour Films,2012-08-25,4.7,2012,15195908.5016359,
0.105432,Berberian Sound Studio,Peter Strickland,92,Horror|Drama|Thriller,Warp X|Illuminations Films,2012-08-30,6.3,2012,,
0.101746,The Girl,Julian Jarrold,91,Drama,Home Box Office (HBO)|British Broadcasting Corporation (BBC)|Moonlighting Films,2012-10-22,5.9,2012,,
0.100157,PokÅ‚osie,WÅ‚adysÅ‚aw Pasikowski,107,Mystery|Drama|Thriller,Topkapi Film|Apple Film Productions,2012-11-09,5.6,2012,,
0.098948,Nitro Circus: The Movie,Gregg Godfrey|Jeremy Rawle,92,Action|Comedy,Arc Entertainment,2012-08-08,6.8,2012,,3707306.85762858
